date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,top10_ratio,decay,modified_turn,score_raw,basket_raw,average-5-periods-return_raw,5-periods-winning_raw,average-10-periods-return_raw,10-periods-winning_raw,average-20-periods-return_raw,20-periods-winning_raw,score_adj,basket_adj,average-5-periods-return_adj,5-periods-winning_adj,average-10-periods-return_adj,10-periods-winning_adj,average-20-periods-return_adj,20-periods-winning_adj
2011-01-14,sz.002281,12.716313,12.880491,11.480502,11.483487,12.755119,2425850,96234628.35,2,2.958354,1,-9.9696,0,0.0,1.0,2.958354,-0.3258586611654385,1.0,0.040031220482071195,true,-0.032232892326172324,false,0.14374841021720997,true,-0.3258586611654385,1.0,0.040031220482071195,true,-0.032232892326172324,false,0.14374841021720997,true
2011-01-17,sz.002281,11.465577,11.683486,11.247668,11.32528,11.483487,1165413,44516540.51,2,1.421235,1,-1.3777,0,0.0,1.0,1.421235,-0.3477714160127086,1.0,0.002108557139426148,true,-0.005798620431459511,false,0.23589871508695603,true,-0.3477714160127086,1.0,0.002108557139426148,true,-0.005798620431459511,false,0.23589871508695603,true
2011-01-18,sz.002281,11.193938,11.62677,11.193938,11.522293,11.32528,618559,23842118.26,2,0.75434,1,1.7396,0,0.0,1.0,0.75434,-0.31192503259302384,1.0,-0.07512949028461602,false,0.007253851295050406,true,0.2227979274611398,true,-0.31192503259302384,1.0,-0.07512949028461602,false,0.007253851295050406,true,0.2227979274611398,true
2011-01-19,sz.002281,11.495428,11.770052,11.435727,11.764082,11.522293,1023909,39872944.62,2,1.24867,1,2.0984,0,0.0,1.0,1.24867,-0.19448325937411556,2.0,-0.0667343189209324,false,0.02512053214181953,true,0.21948741941785177,true,-0.19448325937411556,2.0,-0.0667343189209324,false,0.02512053214181953,true,0.21948741941785177,true
2011-01-20,sz.002281,11.767067,11.880499,11.576024,11.761097,11.764082,915409,35966407.06,2,1.116352,1,-0.0254,0,0.0,1.0,1.116352,-0.19373542779123512,2.0,-0.05761418343884073,false,0.03832491135818383,true,0.18020300317223814,true,-0.19373542779123512,2.0,-0.05761418343884073,false,0.03832491135818383,true,0.18020300317223814,true
2011-01-21,sz.002281,11.761097,12.011841,11.647665,11.943185,11.761097,379505,15089877.94,2,0.462811,1,1.5482,0,0.0,1.0,0.462811,-0.07270546679624523,2.0,-0.06948263800652843,false,0.06423395434299972,true,0.15146210998155007,true,-0.07270546679624523,2.0,-0.06948263800652843,false,0.06423395434299972,true,0.15146210998155007,true
2011-01-24,sz.002281,11.880499,12.005871,11.313339,11.34916,11.943185,399459,15488446.8,2,0.487145,1,-4.9738,0,0.0,1.0,0.487145,-0.3520326993361379,1.0,-0.007890539916610595,false,0.14413463199038512,true,0.20778542200480032,true,-0.3520326993361379,1.0,-0.007890539916610595,false,0.14413463199038512,true,0.20778542200480032,true
2011-01-25,sz.002281,11.208863,11.447667,10.596927,10.656629,11.34916,494534,18006932.92,2,0.60309,1,-6.1021,0,0.0,1.0,0.60309,-0.388,1.0,0.08907554161827336,true,0.22352931682242105,true,0.26050414253888343,true,-0.388,1.0,0.08907554161827336,true,0.22352931682242105,true,0.26050414253888343,true
2011-01-26,sz.002281,10.656629,11.193938,10.656629,10.979014,10.656629,333548,12257209.54,2,0.406766,1,3.0252,0,0.0,1.0,0.406766,-0.37704859958631054,1.0,0.09842304600394902,true,0.22620983997287913,true,0.22512231061915045,true,-0.37704859958631054,1.0,0.09842304600394902,true,0.22620983997287913,true,0.22512231061915045,true
2011-01-27,sz.002281,11.104386,11.179012,10.898418,11.083491,10.979014,1587843,58827282.21,2,1.936394,1,0.9516,0,0.0,1.0,1.936394,-0.36541800204171804,1.0,0.10180447658594205,true,0.21195794718469108,true,0.16347962929730353,true,-0.36541800204171804,1.0,0.10180447658594205,true,0.21195794718469108,true,0.16347962929730353,true
2011-01-28,sz.002281,11.307369,11.307369,11.080506,11.113341,11.083491,799237,29830405.57,2,0.974679,1,0.2693,0,0.0,1.0,0.974679,-0.36372543313227107,1.0,0.14370134057795947,true,0.18184261600539386,true,0.1603545684416594,true,-0.36372543313227107,1.0,0.14370134057795947,true,0.18184261600539386,true,0.1603545684416594,true
2011-01-31,sz.002281,11.128266,11.298414,10.934238,11.259609,11.113341,781736,29128236.46,2,0.953337,1,1.3161,0,0.0,1.0,0.953337,-0.3471708684703138,1.0,0.15323427305513015,true,0.24310702085658575,true,0.16834563260589253,true,-0.3471708684703138,1.0,0.15323427305513015,true,0.24310702085658575,true,0.16834563260589253,true
2011-02-01,sz.002281,11.244683,11.701396,11.244683,11.605874,11.259609,876147,33976301.78,2,1.068472,1,3.0753,0,0.0,1.0,1.068472,-0.25780287587205103,1.0,0.12345679437843282,true,0.2139918113879229,true,0.1427469400408794,true,-0.25780287587205103,1.0,0.12345679437843282,true,0.2139918113879229,true,0.1427469400408794,true
2011-02-09,sz.002281,11.605874,12.387958,11.492442,12.059602,11.605874,1559439,62855598.94,2,1.901755,1,3.9095,0,0.0,1.0,1.901755,0.08887497393111703,3.0,0.11633659220262826,true,0.18960393551959664,true,0.10346535482680119,true,0.08887497393111703,3.0,0.11633659220262826,true,0.18960393551959664,true,0.10346535482680119,true
2011-02-10,sz.002281,11.94617,12.244675,11.93423,12.21184,12.059602,886213,36033630.07,2,1.080748,1,1.2624,0,0.0,1.0,1.080748,0.10909113001593883,3.0,0.09997551556522177,true,0.1366413251401919,true,0.07699822467375927,true,0.10909113001593883,3.0,0.09997551556522177,true,0.1366413251401919,true,0.07699822467375927,true
2011-02-11,sz.002281,12.232735,12.743178,12.208854,12.710343,12.21184,1304089,55107283.94,2,1.590352,1,4.0821,0,0.0,1.0,1.590352,0.1378815011911663,3.0,0.03334898200622893,true,0.0819633270321658,true,0.03264443768354641,true,0.1378815011911663,3.0,0.03334898200622893,true,0.0819633270321658,true,0.03264443768354641,true
2011-02-14,sz.002281,12.707358,13.077504,12.599896,12.984967,12.710343,1421728,61218584.54,2,1.733815,1,2.1606,0,0.0,1.0,1.733815,0.11256283342754736,3.0,0.07793104133418294,true,0.055632255361141913,true,0.007126471711479843,true,0.11256283342754736,3.0,0.07793104133418294,true,0.055632255361141913,true,0.007126471711479843,true
2011-02-15,sz.002281,12.973027,13.223771,12.710343,13.038698,12.984967,1704743,73894771.64,2,2.078955,1,0.4138,0,0.0,1.0,2.078955,0.10708996095596457,3.0,0.08058611373620272,true,0.030219811824769627,true,-0.008470631040001009,false,0.10708996095596457,3.0,0.08058611373620272,true,0.030219811824769627,true,-0.008470631040001009,false
2011-02-16,sz.002281,12.835715,13.480486,12.835715,13.462575,13.038698,1411628,62798959.23,2,1.721498,1,3.2509,0,0.0,1.0,1.721498,0.13070056847527378,3.0,0.06563194634013181,true,-0.0008869031370297709,false,-0.031485581324523615,false,0.13070056847527378,3.0,0.06563194634013181,true,-0.0008869031370297709,false,-0.031485581324523615,false
2011-02-17,sz.002281,13.940183,14.65361,13.13422,13.432725,13.462575,2548534,117774429.41,2,3.107968,1,-0.2217,0,0.0,1.0,3.107968,0.11823690645838064,3.0,0.033333296110804156,true,-0.039999999999999925,false,-0.06666666666666665,false,0.11823690645838064,3.0,0.033333296110804156,true,-0.039999999999999925,false,-0.06666666666666665,false
2011-02-18,sz.002281,13.1581,13.540187,13.12228,13.13422,13.432725,860453,38101976.46,2,1.049333,1,-2.2222,0,0.0,1.0,1.049333,0.15698981662786515,3.0,0.04704542789750743,true,-0.018181818181818077,false,-0.05954544693175523,false,0.15698981662786515,3.0,0.04704542789750743,true,-0.018181818181818077,false,-0.05954544693175523,false
2011-02-21,sz.002281,13.241682,14.059586,13.167056,13.996899,13.13422,1377397,63147509.97,2,1.679752,1,6.5682,0,0.0,1.0,1.679752,0.1385426658061187,3.0,-0.02068665352232668,false,-0.060140749747497724,false,-0.12348049378651671,false,0.1385426658061187,3.0,-0.02068665352232668,false,-0.060140749747497724,false,-0.12348049378651671,false
2011-02-22,sz.002281,13.850632,14.456597,13.73123,14.089436,13.996899,3024927,144514574.36,2,3.688935,1,0.6611,0,0.0,1.0,3.688935,0.16197800991791,3.0,-0.04661016949152541,false,-0.05868645132424033,false,-0.10593220338983045,false,0.16197800991791,3.0,-0.04661016949152541,false,-0.05868645132424033,false,-0.10593220338983045,false
2011-02-23,sz.002281,13.874512,14.447642,13.874512,14.34615,14.089436,1054582,50425305.27,2,1.286076,1,1.822,0,0.0,1.0,1.286076,0.033391832749836876,3.0,-0.062421973839671296,false,-0.0724094617719736,false,-0.12484394767934248,false,0.033391832749836876,3.0,-0.062421973839671296,false,-0.0724094617719736,false,-0.12484394767934248,false
2011-02-24,sz.002281,14.229733,14.253614,13.522277,13.880482,14.34615,1791358,82712574.16,2,2.184583,1,-3.2459,0,0.0,1.0,2.184583,0.3255847286518822,4.0,-0.07096770847006606,false,-0.05247310576102482,false,-0.11612903644124184,false,0.3255847286518822,4.0,-0.07096770847006606,false,-0.05247310576102482,false,-0.11612903644124184,false
2011-02-25,sz.002281,13.16407,13.880482,12.734223,13.752125,13.880482,3433847,151145213.43,2,4.187618,1,-0.9247,0,0.0,1.0,4.187618,0.29718819891030646,4.0,-0.06229648145286626,false,-0.045582773571357094,false,-0.11981762818473507,false,0.29718819891030646,4.0,-0.06229648145286626,false,-0.045582773571357094,false,-0.11981762818473507,false
2011-02-28,sz.002281,13.698394,13.865557,13.286458,13.70735,13.752125,1513952,69139260.83,2,1.846283,1,-0.3256,0,0.0,1.0,1.846283,0.26715531630401473,4.0,-0.040287509985518666,false,-0.04594950884014781,false,-0.15243901994185594,false,0.26715531630401473,4.0,-0.040287509985518666,false,-0.04594950884014781,false,-0.15243901994185594,false
2011-03-01,sz.002281,13.761081,13.844662,13.343174,13.432725,13.70735,1295919,58701204.67,2,1.580389,1,-2.00348,0,0.0,1.0,1.580389,0.15720592274991374,3.0,-0.012666677833425455,false,-0.03755552205527912,false,-0.13622224827799279,false,0.15720592274991374,3.0,-0.012666677833425455,false,-0.03755552205527912,false,-0.13622224827799279,false
2011-03-02,sz.002281,13.432725,13.516306,13.119295,13.450635,13.432725,557657,24803293.36,2,0.68007,1,0.1333,0,0.0,1.0,0.68007,0.1403550348781551,3.0,-0.010652433881374268,false,-0.030625840341366728,false,-0.13448733089553022,false,0.1403550348781551,3.0,-0.010652433881374268,false,-0.030625840341366728,false,-0.13448733089553022,false
2011-03-03,sz.002281,13.432725,13.477501,12.8387,12.895416,13.450635,1342091,58561980.05,2,1.636696,1,-4.1278,0,0.0,1.0,1.636696,0.1666601517748315,3.0,0.0199073841433266,true,-0.0277777777777779,false,-0.08333333333333337,false,0.1666601517748315,3.0,0.0199073841433266,true,-0.0277777777777779,false,-0.08333333333333337,false
2011-03-04,sz.002281,12.904371,13.077504,12.776014,12.895416,12.895416,576967,24883136.7,2,0.703618,1,0.0,0,0.0,1.0,0.703618,0.139596584088446,3.0,0.01782408570611449,true,-0.042129621874936074,false,-0.11319440954832327,false,0.139596584088446,3.0,0.01782408570611449,true,-0.042129621874936074,false,-0.11319440954832327,false
2011-03-07,sz.002281,12.895416,13.178996,12.776014,13.155115,12.895416,1297957,56188917.01,2,1.582874,1,2.0139,0,0.0,1.0,1.582874,0.14999968644367817,3.0,-0.005899682366896863,false,-0.06739279740237936,false,-0.11867482724400358,false,0.14999968644367817,3.0,-0.005899682366896863,false,-0.06739279740237936,false,-0.11867482724400358,false
2011-03-08,sz.002281,13.13422,13.334218,13.017803,13.262577,13.155115,1081028,47823353.18,2,1.318327,1,0.8169,0,0.0,1.0,1.318327,0.1289988633182138,3.0,-0.02520814770764379,false,-0.050191301434102886,false,-0.11726310806715767,false,0.1289988633182138,3.0,-0.02520814770764379,false,-0.050191301434102886,false,-0.11726310806715767,false
2011-03-09,sz.002281,13.373024,13.373024,13.13422,13.307353,13.262577,878523,38940891.21,2,1.07137,1,0.3376,0,0.0,1.0,1.07137,0.11995128711945871,3.0,-0.020188462724329947,false,-0.056527620481699126,false,-0.1615074012089407,false,0.11995128711945871,3.0,-0.020188462724329947,false,-0.056527620481699126,false,-0.1615074012089407,false
2011-03-10,sz.002281,13.283473,13.283473,13.101384,13.15213,13.307353,385558,17043514.1,2,0.470193,1,-1.1664,0,0.0,1.0,0.470193,0.15442656838571284,3.0,-0.04675440403949771,false,-0.06718113339816445,false,-0.14661822837821703,false,0.15442656838571284,3.0,-0.04675440403949771,false,-0.06718113339816445,false,-0.14661822837821703,false
2011-03-11,sz.002281,13.149145,13.370039,13.10437,13.125265,13.15213,466078,20635480.24,2,0.568388,1,-0.2043,0,0.0,1.0,0.568388,0.16126867483328253,3.0,-0.05890380118039518,false,-0.07778029624544724,false,-0.13281781358319256,false,0.16126867483328253,3.0,-0.05890380118039518,false,-0.07778029624544724,false,-0.13281781358319256,false
2011-03-14,sz.002281,13.125265,13.238697,12.743178,13.077504,13.125265,1140481,49219220.53,2,1.39083,1,-0.3639,0,0.0,1.0,1.39083,0.16988330149393877,3.0,-0.061858057929097154,false,-0.111618317990956,false,-0.13535725165903212,false,0.16988330149393877,3.0,-0.061858057929097154,false,-0.111618317990956,false,-0.13535725165903212,false
2011-03-15,sz.002281,13.250637,13.250637,12.53721,12.928252,13.077504,886411,38173278.5,2,1.080989,1,-1.1413,0,0.0,1.0,1.080989,0.1318839272855466,3.0,-0.025629218861142222,false,-0.10251679809459169,false,-0.12791504992322256,false,0.1318839272855466,3.0,-0.025629218861142222,false,-0.10251679809459169,false,-0.12791504992322256,false
2011-03-16,sz.002281,12.934222,13.059594,12.84467,13.038698,12.928252,480473,20822980.33,2,0.585943,1,0.8543,0,0.0,1.0,0.585943,0.16855953547397345,3.0,-0.03708790555621422,false,-0.10714282975186629,false,-0.1231684329217535,false,0.16855953547397345,3.0,-0.03708790555621422,false,-0.10714282975186629,false,-0.1231684329217535,false
2011-03-17,sz.002281,12.984967,12.984967,12.501389,12.53721,13.038698,910589,38600094.17,2,1.110474,1,-3.8462,0,0.0,1.0,1.110474,0.02407392885732804,3.0,-0.021428611309852852,false,-0.05714285714285716,false,-0.08690474196412123,false,0.02407392885732804,3.0,-0.021428611309852852,false,-0.05714285714285716,false,-0.08690474196412123,false
2011-03-18,sz.002281,12.53721,12.53721,12.53721,12.53721,12.53721,0,0.0,2,,0,0.0,0,,,,,,,,,,,,,,,,,,,
2011-03-21,sz.002281,12.522285,12.653627,12.24766,12.352137,12.53721,789623,32806172.66,2,0.962955,1,-1.4762,0,0.0,1.0,0.962955,-0.03724829790969806,2.0,-0.020057986727316957,false,-0.07419040122369114,false,-0.05534078839961065,false,-0.03724829790969806,2.0,-0.020057986727316957,false,-0.07419040122369114,false,-0.05534078839961065,false
2011-03-22,sz.002281,12.432733,12.432733,11.943185,12.268555,12.352137,564921,23158677.18,2,0.688928,1,-0.6767,0,0.0,1.0,0.688928,-0.08711657909039894,2.0,-0.053041291333820406,false,-0.05498781233812766,false,-0.053527901207599315,false,-0.08711657909039894,2.0,-0.053041291333820406,false,-0.05498781233812766,false,-0.053527901207599315,false
2011-03-23,sz.002281,12.274526,12.686462,12.26557,12.596911,12.268555,1082186,45627175.99,2,1.319739,1,2.6764,0,0.0,1.0,1.319739,-0.045286446266161365,2.0,-0.07890998039122454,false,-0.07061612168252995,false,-0.09952606635071093,false,-0.045286446266161365,2.0,-0.07890998039122454,false,-0.07061612168252995,false,-0.09952606635071093,false
2011-03-24,sz.002281,12.581986,12.716313,12.51333,12.55512,12.596911,298558,12601557.49,2,0.364095,1,-0.3318,0,0.0,1.0,0.364095,-0.05703847021203788,2.0,-0.07275318754420512,false,-0.11126958563518308,false,-0.1459818783094068,false,-0.05703847021203788,2.0,-0.07275318754420512,false,-0.11126958563518308,false,-0.1459818783094068,false
2011-03-25,sz.002281,12.54915,12.635717,12.202884,12.268555,12.55512,701263,28873673.22,2,0.855199,1,-2.2825,0,0.0,1.0,0.855199,-0.1818060055534015,2.0,-0.036496311097761636,false,-0.08515811356757164,false,-0.12481747035408808,false,-0.1818060055534015,2.0,-0.036496311097761636,false,-0.08515811356757164,false,-0.12481747035408808,false
2011-03-28,sz.002281,12.271541,12.367062,12.044677,12.104378,12.268555,367359,14995846.78,2,0.447999,1,-1.3382,0,0.0,1.0,0.447999,-0.284163482434431,1.0,-0.055240426232558204,false,-0.05967939864402794,false,-0.12946984966926844,false,-0.284163482434431,1.0,-0.055240426232558204,false,-0.05967939864402794,false,-0.12946984966926844,false
2011-03-29,sz.002281,12.128258,12.128258,11.408861,11.617815,12.104378,1102327,43358362.38,2,1.344301,1,-4.0197,0,0.0,1.0,1.344301,-0.388,1.0,-0.0020555500324286324,false,-0.026721547898636788,false,-0.1192189753408881,false,-0.388,1.0,-0.0020555500324286324,false,-0.026721547898636788,false,-0.1192189753408881,false
2011-03-30,sz.002281,11.66856,11.850649,11.492442,11.602889,11.617815,597324,23334166.84,2,0.728444,1,-0.1285,0,0.0,1.0,0.728444,-0.388,1.0,0.009004395370842744,true,-0.028299417498521273,false,-0.11988677992179364,false,-0.388,1.0,0.009004395370842744,true,-0.028299417498521273,false,-0.11988677992179364,false
2011-03-31,sz.002281,11.552143,11.755127,11.492442,11.641695,11.602889,506706,19805970.43,2,0.617934,1,0.3344,0,0.0,1.0,0.617934,-0.388,1.0,-0.041538452948647,false,-0.01794867499964581,false,-0.11307691878201587,false,-0.388,1.0,-0.041538452948647,false,-0.01794867499964581,false,-0.11307691878201587,false
2011-04-01,sz.002281,11.581994,11.895424,11.537218,11.820798,11.641695,557113,22025980.99,2,0.679406,1,1.5385,0,0.0,1.0,0.679406,-0.3625765816428147,1.0,-0.050505050505050386,false,-0.031565635416492266,false,-0.12525254217185677,false,-0.3625765816428147,1.0,-0.050505050505050386,false,-0.031565635416492266,false,-0.12525254217185677,false
2011-04-06,sz.002281,11.844678,11.937215,11.313339,11.435727,11.820798,1266660,48470161.15,2,1.544707,1,-3.2576,0,0.0,1.0,1.544707,-0.388,1.0,-0.004698520697459907,false,0.020360139761993246,true,-0.09527544685178302,false,-0.388,1.0,-0.004698520697459907,false,0.020360139761993246,true,-0.09527544685178302,false
2011-04-07,sz.002281,11.435727,11.617815,11.211848,11.593934,11.435727,643008,24510410.64,2,0.784156,1,1.3835,0,0.0,1.0,0.784156,-0.388,1.0,-0.02471680449448832,false,0.001544859579155844,true,-0.09860966950476013,false,-0.388,1.0,-0.02471680449448832,false,0.001544859579155844,true,-0.09860966950476013,false
2011-04-08,sz.002281,11.447667,11.773037,11.447667,11.707366,11.593934,639459,24887450.67,2,0.779828,1,0.9784,0,0.0,1.0,0.779828,-0.37556571052937804,1.0,-0.03697091215906301,false,-0.031106570000459577,false,-0.06935232058176022,false,-0.37556571052937804,1.0,-0.03697091215906301,false,-0.031106570000459577,false,-0.06935232058176022,false
2011-04-11,sz.002281,11.65662,11.716321,11.128266,11.158117,11.707366,1892255,72009869.08,2,2.307628,1,-4.6915,0,0.0,1.0,2.307628,-0.388,1.0,0.024612127655589067,true,-0.03905829272089545,false,-0.02220437373080064,false,-0.388,1.0,0.024612127655589067,true,-0.03905829272089545,false,-0.02220437373080064,false
2011-04-12,sz.002281,11.283489,11.340205,11.134237,11.223788,11.158117,812920,30470500.29,2,0.991366,1,0.5886,0,0.0,1.0,0.991366,-0.388,1.0,0.01994683078475812,true,-0.04335105046531529,false,-0.003457477992278579,false,-0.388,1.0,0.01994683078475812,true,-0.04335105046531529,false,-0.003457477992278579,false
2011-04-13,sz.002281,11.202893,11.396921,11.199908,11.381996,11.223788,528997,20045140.29,2,0.645118,1,1.4096,0,0.0,1.0,0.645118,-0.388,1.0,0.025176954903164628,true,-0.07421984685287175,false,-0.05061634180858965,false,-0.388,1.0,0.025176954903164628,true,-0.07421984685287175,false,-0.05061634180858965,false
2011-04-14,sz.002281,11.402891,11.477517,11.250653,11.307369,11.381996,576931,21981684.57,2,0.703574,1,-0.6557,0,0.0,1.0,0.703574,-0.388,1.0,0.026927218878237902,true,-0.0950369621792655,false,-0.03511082020936962,false,-0.388,1.0,0.026927218878237902,true,-0.0950369621792655,false,-0.03511082020936962,false
2011-04-15,sz.002281,11.307369,11.373041,11.167072,11.274534,11.307369,476315,17935479.65,2,0.580872,1,-0.2904,0,0.0,1.0,0.580872,-0.388,1.0,0.006089475627107932,true,-0.09425471598205304,false,0.009531391718717641,true,-0.388,1.0,0.006089475627107932,true,-0.09425471598205304,false,0.009531391718717641,true
2011-04-18,sz.002281,11.193938,11.447667,11.158117,11.432742,11.274534,635036,24108788.55,2,0.774434,1,1.4032,0,0.0,1.0,0.774434,-0.388,1.0,-0.06214099819623309,false,-0.09686687585532838,false,-0.017842701252245408,false,-0.388,1.0,-0.06214099819623309,false,-0.09686687585532838,false,-0.017842701252245408,false
2011-04-19,sz.002281,11.432742,11.447667,11.286474,11.447667,11.432742,932519,35483668.26,2,1.137218,1,0.1305,0,0.0,1.0,1.137218,-0.388,1.0,-0.06205998130448753,false,-0.09674058478465519,false,-0.0243727390043752,false,-0.388,1.0,-0.06205998130448753,false,-0.09674058478465519,false,-0.0243727390043752,false
2011-04-20,sz.002281,11.459607,11.713336,11.459607,11.66856,11.447667,851538,33196802.98,2,1.038461,1,1.9296,0,0.0,1.0,1.038461,-0.26602515770096125,1.0,-0.09695575118095112,false,-0.11332820845074276,false,-0.04927968832486618,false,-0.26602515770096125,1.0,-0.09695575118095112,false,-0.11332820845074276,false,-0.04927968832486618,false
2011-04-21,sz.002281,11.66856,11.835723,11.552143,11.611845,11.66856,788310,30775629.44,2,0.961354,1,-0.4861,0,0.0,1.0,0.961354,-0.2763650792278195,1.0,-0.11876613923110413,false,-0.10000004305947952,false,-0.042566017717253435,false,-0.2763650792278195,1.0,-0.11876613923110413,false,-0.10000004305947952,false,-0.042566017717253435,false
2011-04-22,sz.002281,11.641695,11.692441,11.193938,11.34319,11.611845,624646,24033517.37,2,0.761763,1,-2.3136,0,0.0,1.0,0.761763,-0.298,1.0,-0.09973684651319437,false,-0.03947364013121524,false,-0.06359754178498289,false,-0.298,1.0,-0.09973684651319437,false,-0.03947364013121524,false,-0.06359754178498289,false
2011-04-25,sz.002281,11.190952,11.190952,10.501406,10.7223,11.34319,1102337,39724990.71,2,1.344313,1,-5.4737,0,0.0,1.0,1.344313,-0.298,1.0,-0.03702675731885885,false,0.017538960857278685,true,-0.009093571341969642,false,-0.298,1.0,-0.03702675731885885,false,0.017538960857278685,true,-0.009093571341969642,false
2011-04-26,sz.002281,10.886477,10.892447,10.358123,10.737225,10.7223,556664,19989804.28,2,0.678859,1,0.1392,0,0.0,1.0,0.678859,-0.38589004173022357,1.0,-0.03697528923907245,false,0.04170137069866753,true,-0.025862362016256468,false,-0.38589004173022357,1.0,-0.03697528923907245,false,0.04170137069866753,true,-0.025862362016256468,false
2011-04-27,sz.002281,10.731255,10.743195,10.417825,10.537226,10.737225,746386,26324389.74,2,0.910227,1,-1.8627,0,0.0,1.0,0.910227,-0.388,1.0,-0.018130293494701633,false,0.025495799368828065,true,-0.007943361943646199,false,-0.388,1.0,-0.018130293494701633,false,0.025495799368828065,true,-0.007943361943646199,false
2011-04-28,sz.002281,10.576032,10.576032,9.996932,10.232751,10.537226,972702,33424188.31,2,1.186222,1,-2.8895,0,0.0,1.0,1.186222,-0.41597156098459975,1.0,0.02129525090564588,true,0.06621943600503921,true,0.05093928309210294,true,-0.41597156098459975,1.0,0.02129525090564588,true,0.06621943600503921,true,0.05093928309210294,true
2011-04-29,sz.002281,10.152155,10.238722,10.14917,10.211856,10.232751,286315,9763754.8,2,0.349165,1,-0.2042,0,0.0,1.0,0.349165,-0.388,1.0,0.06693954556350978,true,0.1145864179831757,true,0.05279549574533782,true,-0.388,1.0,0.06693954556350978,true,0.1145864179831757,true,0.05279549574533782,true
2011-05-03,sz.002281,10.259617,10.328273,10.023798,10.325288,10.211856,301951,10346230.87,2,0.368233,1,1.1108,0,0.0,1.0,0.368233,-0.388,1.0,0.056663794753231134,true,0.08750002905487975,true,0.05781707977540185,true,-0.388,1.0,0.056663794753231134,true,0.08750002905487975,true,0.05781707977540185,true
2011-05-04,sz.002281,10.331258,10.459615,10.16708,10.340213,10.325288,505443,17556401.94,2,0.616394,1,0.1446,0,0.0,1.0,0.616394,-0.388,1.0,0.0816974466580136,true,0.0801185623545666,true,0.030137290208625434,true,-0.388,1.0,0.0816974466580136,true,0.0801185623545666,true,0.030137290208625434,true
2011-05-05,sz.002281,10.298422,10.680509,10.298422,10.346183,10.340213,341100,11938329.02,2,0.415976,1,0.0577,0,0.0,1.0,0.415976,-0.388,1.0,0.04443165175021546,true,0.07223475556154368,true,0.03970759071243957,true,-0.388,1.0,0.04443165175021546,true,0.07223475556154368,true,0.03970759071243957,true
2011-05-06,sz.002281,10.331258,10.483496,10.298422,10.45066,10.346183,376221,13111000.67,2,0.458806,1,1.0098,0,0.0,1.0,0.458806,-0.388,1.0,0.04398746107901341,true,0.0638155867667689,true,0.032476130694137906,true,-0.388,1.0,0.04398746107901341,true,0.0638155867667689,true,0.032476130694137906,true
2011-05-09,sz.002281,10.390959,10.984984,10.390959,10.895433,10.45066,767557,27849584.3,2,0.936045,1,4.2559,0,0.0,1.0,0.936045,-0.298,1.0,0.04465751842996957,true,-0.025115293719854992,false,0.005496431394695245,true,-0.298,1.0,0.04465751842996957,true,-0.025115293719854992,false,0.005496431394695245,true
2011-05-10,sz.002281,10.928268,10.984984,10.838717,10.910358,10.895433,267131,9749563.23,2,0.32577,1,0.137,0,0.0,1.0,0.32577,-0.298,1.0,0.029182635436894033,true,-0.026173476617357583,false,-0.021216260731316106,false,-0.298,1.0,0.029182635436894033,true,-0.026173476617357583,false,-0.021216260731316106,false
2011-05-11,sz.002281,10.910358,11.301399,10.904388,11.184982,10.910358,573174,21386402.35,2,0.698993,1,2.5171,0,0.0,1.0,0.698993,-0.298,1.0,-0.0014596357866288878,false,-0.06485902257151588,false,-0.06378445669380606,false,-0.298,1.0,-0.0014596357866288878,false,-0.06485902257151588,false,-0.06378445669380606,false
2011-05-12,sz.002281,11.074535,11.173042,10.784986,10.805881,11.184982,554444,20392240.82,2,0.676151,1,-3.3894,0,0.0,1.0,0.676151,-0.298,1.0,0.02662031906514617,true,-0.03260779940108527,false,-0.04706724051467892,false,-0.298,1.0,0.02662031906514617,true,-0.03260779940108527,false,-0.04706724051467892,false
2011-05-13,sz.002281,10.805881,10.910358,10.659614,10.910358,10.805881,267640,9644605.38,2,0.32639,1,0.9669,0,0.0,1.0,0.32639,-0.298,1.0,0.018992685666226583,true,-0.014331152103349898,false,-0.03608800004546142,false,-0.298,1.0,0.018992685666226583,true,-0.014331152103349898,false,-0.03608800004546142,false
2011-05-16,sz.002281,10.934238,11.790947,10.895433,11.381996,10.910358,1540329,58596948.2,2,1.87845,1,4.3228,0,0.0,1.0,1.87845,-0.27905035715192494,1.0,-0.06679013065898098,false,-0.055438431009815714,false,-0.05966229473283935,false,-0.27905035715192494,1.0,-0.06679013065898098,false,-0.055438431009815714,false,-0.05966229473283935,false
2011-05-17,sz.002281,11.336922,11.508192,11.186684,11.228751,11.381993,442425,16646772.06,2,0.539543,1,-1.3464,0,0.0,1.0,0.539543,-0.298,1.0,-0.05378648079381232,false,-0.027294665274882335,false,-0.06208188248185398,false,-0.298,1.0,-0.05378648079381232,false,-0.027294665274882335,false,-0.06208188248185398,false
2011-05-18,sz.002281,11.174665,11.17767,10.967337,11.168656,11.228751,332588,12273834.33,2,0.405595,1,-0.5352,0,0.0,1.0,0.405595,-0.298,1.0,-0.06349206207085256,false,-0.046273875746553506,false,-0.07129407513312258,false,-0.298,1.0,-0.06349206207085256,false,-0.046273875746553506,false,-0.07129407513312258,false
